product_id,sku,name,category,description,currency,unit_price,stock_availability,unit_of_measure,status,created_at,updated_at
SWP-20137964,SW-AED-ACCESSORIES-SPARE-PA-10775-332,ZOLL CPR Uni-padz Univeral (Adult/Pediatric) Electrodes,Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/zoll-cpr-uni-padz-univeral-adult-pediatric-electrodes/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,4852.07,428,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-20721135,SW-AED-ACCESSORIES-SPARE-PA-10909-209,ZOLL Stat-padz HVP Multi-Function Electrodes (box of 12 pairs),Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/zoll-stat-padz-hvp-multi-function-electrodes/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2222.31,368,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-19797083,SW-AED-ACCESSORIES-SPARE-PA-10936-272,ZOLL CPR-D Demo Electrodes with Cable,Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/zoll-cpr-d-demo-electrodes-with-cable/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,3667.83,319,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-23408040,SW-AED-ACCESSORIES-SPARE-PA-10965-775,ZOLL CPR Uni-padz III Training Kit,Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/zoll-cpr-uni-padz-iii-training-kit/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1411.89,82,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-85120055,SW-AED-ACCESSORIES-SPARE-PA-10552-500,ZOLL AED Plus Replacement Battery Pack (set of 10 pieces),Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/zoll-aed-plus-replacement-battery-pack/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,4183.76,244,pack,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-26548423,SW-AED-ACCESSORIES-SPARE-PA-10872-367,SAFETYWARE AED Wall Cabinet,Aed Accessories Spare Parts,Safetyware catalog item from category 'Aed Accessories Spare Parts'. Source: https://safetyware.com/product/safetyware-aed-wall-cabinet/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,6306.52,420,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-41846354,SW-AIR-MONITORING-60854-703,LUNO SYSTEMS Airtrack Portable Air Quality Monitoring System,Air Monitoring,Safetyware catalog item from category 'Air Monitoring'. Source: https://safetyware.com/product/luno-systems-airtrack-portable-air-quality-monitoring-system/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,2522.13,41,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-29284297,SW-AIR-MONITORING-60848-194,LUNO SYSTEMS H2S – Hydrogen Sulphine Sensor,Air Monitoring,Safetyware catalog item from category 'Air Monitoring'. Source: https://safetyware.com/product/luno-systems-h2s-hydrogen-sulphine-sensor/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,579.63,339,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-43865826,SW-AIR-PURIFYING-RESPIRATOR-2141-820,SAFETYWARE 9200 Half Face Respirator Mask,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/safetyware-half-face-mask-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,72.16,298,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-43751821,SW-AIR-PURIFYING-RESPIRATOR-2142-259,SAFETYWARE 9800 Full Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/safetyware-9800-full-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,51.23,68,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-84678702,SW-AIR-PURIFYING-RESPIRATOR-56689-352,SUNDSTROM SR 100 Half Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/sundstrom-sr-100-half-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,81.87,293,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-51931377,SW-AIR-PURIFYING-RESPIRATOR-2143-935,SUNDSTROM SR 900 Half Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/sundstrom-sr-900-half-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,141.78,440,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-41357948,SW-AIR-PURIFYING-RESPIRATOR-2145-436,SUNDSTROM SR 200 Full Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/sundstrom-sr-200-full-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,64.45,266,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-80974122,SW-AIR-PURIFYING-RESPIRATOR-2148-153,3M 3200 Half Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/3m-3200-half-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,145.52,498,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-96338200,SW-AIR-PURIFYING-RESPIRATOR-2146-409,3M 6200 Half Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/3m-6200-half-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,74.00,272,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-66664307,SW-AIR-PURIFYING-RESPIRATOR-2147-832,3M 6800 Full Face Respirator,Air Purifying Respirators Apr,Safetyware catalog item from category 'Air Purifying Respirators Apr'. Source: https://safetyware.com/product/3m-6800-full-face-respirator/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,16.00,291,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-57955431,SW-ALCOHOL-DRUG-TESTERS-21889-358,SAFETYWARE Rapid Screening Alcohol Breathalyzer,Alcohol Drug Testers,Safetyware catalog item from category 'Alcohol Drug Testers'. Source: https://safetyware.com/product/safetyware-rapid-screening-alcohol-breathalyzer/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,1572.95,495,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-64207013,SW-ANCHORAGES-10860-701,KSTRONG 1 Meter Cross Arm and Concrete Arm Strap,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-1-meter-cross-arm-and-concrete-arm-strap/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,109.22,14,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-43029231,SW-ANCHORAGES-10752-530,KSTRONG 1.5 Meter Anchorage Steel Wire Rope Sling,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-1-5-meter-anchorage-steel-wire-rope-sling/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,254.54,108,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-62722521,SW-ANCHORAGES-10873-876,KSTRONG 1.5 Meter Webbing Anchor Strap,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-1-5-meter-webbing-anchor-strap/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,96.62,475,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-62461563,SW-ANCHORAGES-10866-371,KSTRONG 1.5 Meter Webbing Concrete Cross Arm Strap,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-1-5-meter-webbing-concrete-cross-arm-strap/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,345.99,488,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-42608377,SW-ANCHORAGES-10781-700,KSTRONG 1.8 Meter Anchorage Steel Wire Rope Sling,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-1-8-meter-anchorage-steel-wire-rope-sling/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,373.90,41,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-95547479,SW-ANCHORAGES-10774-600,KSTRONG 2 Meter Anchorage Steel Wire Rope Sling,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-2-meter-anchorage-steel-wire-rope-sling/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,252.55,202,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-79579399,SW-ANCHORAGES-10948-100,KSTRONG 360 Degree Anchor Point,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-360-degree-anchor-point/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,502.64,157,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-97723590,SW-ANCHORAGES-10902-421,KSTRONG Anchor Bolt,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-anchor-bolt/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,471.64,353,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-98828230,SW-ANCHORAGES-10889-556,KSTRONG Choker Style Anchor Strap,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-choker-style-anchor-strap/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,156.77,352,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-15835301,SW-ANCHORAGES-10888-577,KSTRONG Concrete Anchor Strap,Anchorages,Safetyware catalog item from category 'Anchorages'. Source: https://safetyware.com/product/kstrong-concrete-anchor-strap/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,248.30,195,unit,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-44391392,SW-ANTISTATIC-ESD-AND-CLEAN-1562-801,SAFETYWARE FlexiPlus-ESD™ FP200 ESD Knitted Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/safetyware-flexiplus-esd-fp200-esd-knitted-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,39.30,382,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-77250635,SW-ANTISTATIC-ESD-AND-CLEAN-1568-134,SAFETYWARE FlexiPlus-ESD™ FP201 ESD Finger-Tip Coated Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/sasafetyware-flexiplus-esd-fp201-esd-finger-tip-coated-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,31.75,14,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-23175443,SW-ANTISTATIC-ESD-AND-CLEAN-2539-331,SAFETYWARE FlexiPlus-ESD™ FP211 ESD Palm Coated Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/sasafetyware-flexiplus-esd-fp211-esd-palm-coated-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,33.12,444,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-68527026,SW-ANTISTATIC-ESD-AND-CLEAN-19800-221,SAFETYWARE FLEXIPLUS-ESD+™ FP230 Cut Resistant Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/safetyware-flexiplus-esd-fp230-cut-resistant-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,29.27,411,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-50769450,SW-ANTISTATIC-ESD-AND-CLEAN-2550-889,SAFETYWARE FLEXIPLUS-ESD+™ FP231 Cut Resistant PU Fingertip Coated Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/safetyware-flexiplus-esd-cut-resistant-fingertip-coated-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,12.21,406,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
SWP-13355217,SW-ANTISTATIC-ESD-AND-CLEAN-20132-971,SAFETYWARE FLEXIPLUS-ESD+™ FP232 Cut Resistant PU Palm Coated Gloves,Antistatic Esd And Cleanroom Gloves,Safetyware catalog item from category 'Antistatic Esd And Cleanroom Gloves'. Source: https://safetyware.com/product/safetyware-flexiplus-esd-fp232-cut-resistant-pu-palm-coated-gloves/. Public catalog price was unavailable; unit_price is an estimated average for similar products in this category.,RM,39.35,334,pair,active,2026-06-15T13:25:21.657742+00:00,2026-06-15T13:25:21.657742+00:00
